Source;Date;Mean
GCAG;1888-07-01;-0.1149
GISTEMP;1884-05-01;-0.32
GCAG;2012-07-01;0.6884
GISTEMP;1965-06-01;-0.08
GCAG;1965-05-01;-0.0787
GCAG;1936-06-01;-0.1075
GCAG;1907-04-01;-0.3508
GCAG;1992-06-01;0.2821
GISTEMP;1988-11-01;0.13
GISTEMP;1943-09-01;0.11
GISTEMP;1918-07-01;-0.22
GISTEMP;1904-10-01;-0.35000000000000003
GCAG;2013-02-01;0.6357
GISTEMP;1999-11-01;0.42
GCAG;1988-05-01;0.3811
GCAG;1963-08-01;0.1579
GCAG;1937-02-01;0.0385
GISTEMP;1936-12-01;-0.04
GISTEMP;1936-07-01;-0.06
GISTEMP;1935-02-01;0.11
GCAG;1895-05-01;-0.2076
GISTEMP;1984-04-01;0.08
GCAG;1983-04-01;0.2918
GISTEMP;2015-01-01;0.81
GISTEMP;2002-05-01;0.65
GISTEMP;1989-04-01;0.33
GISTEMP;1983-01-01;0.52
GCAG;1964-08-01;-0.16690000000000002
GISTEMP;1915-08-01;-0.15
GCAG;2008-12-01;0.5635
GCAG;1985-08-01;0.1287
GCAG;1985-04-01;0.14880000000000002
GISTEMP;1983-04-01;0.30000000000000004
GISTEMP;1947-01-01;-0.13
GISTEMP;1931-08-01;0.0
GCAG;1898-02-01;-0.2785
GISTEMP;1957-10-01;0.01
GISTEMP;1934-01-01;-0.27
GCAG;1931-10-01;0.0092
GCAG;1908-10-01;-0.5169
GISTEMP;1985-06-01;0.17
GISTEMP;1975-10-01;-0.09
GCAG;1898-05-01;-0.2887
GISTEMP;1893-07-01;-0.14
GISTEMP;1922-11-01;-0.17
GCAG;1919-03-01;-0.2393
GCAG;1909-02-01;-0.45630000000000004
GCAG;1991-02-01;0.4661
GISTEMP;1940-09-01;0.12
GISTEMP;2013-12-01;0.67
GISTEMP;2000-06-01;0.44
GISTEMP;1985-01-01;0.21
GISTEMP;1934-09-01;-0.16
GISTEMP;1908-05-01;-0.4
GCAG;2013-06-01;0.6838000000000001
GCAG;1945-02-01;0.0149
GISTEMP;1934-08-01;-0.1
GISTEMP;1892-03-01;-0.36
GISTEMP;1954-03-01;-0.12
GCAG;1923-01-01;-0.21430000000000002
GCAG;2004-08-01;0.5141
GISTEMP;1977-02-01;0.2
GCAG;1971-09-01;-0.0443
GISTEMP;1944-03-01;0.34
GISTEMP;1911-08-01;-0.43
GCAG;1962-12-01;0.0881
GISTEMP;1959-07-01;0.06
GCAG;1941-11-01;0.2212
GCAG;1928-09-01;-0.1904
GISTEMP;1928-07-01;-0.21
GCAG;1986-12-01;0.2179
GCAG;1984-12-01;-0.0926
GCAG;1990-04-01;0.4907
GCAG;1984-02-01;0.1753
GISTEMP;1972-12-01;0.18
GCAG;2012-08-01;0.6694
GISTEMP;1971-12-01;-0.08
GCAG;1969-02-01;-0.1038
GISTEMP;1925-12-01;0.11
GCAG;1891-04-01;-0.2523
GCAG;2013-01-01;0.5873
GISTEMP;1974-06-01;-0.05
GISTEMP;1956-09-01;-0.22
GISTEMP;1944-08-01;0.23
GCAG;1930-03-01;-0.054900000000000004
GISTEMP;1921-11-01;-0.16
GISTEMP;1895-06-01;-0.25
GISTEMP;1887-06-01;-0.21
GCAG;1975-03-01;0.1096
GCAG;1965-06-01;-0.0434
GISTEMP;1997-01-01;0.33
GCAG;1953-08-01;0.08120000000000001
GCAG;1949-08-01;-0.0217
GISTEMP;1910-09-01;-0.37
GISTEMP;1910-08-01;-0.34
GCAG;1907-10-01;-0.3047
GCAG;1987-11-01;0.3306
GISTEMP;1919-02-01;-0.19
GCAG;1900-10-01;0.046400000000000004
GISTEMP;1994-07-01;0.32
GISTEMP;1994-06-01;0.42
GISTEMP;1982-08-01;0.08
GISTEMP;1965-08-01;-0.01
GCAG;1918-01-01;-0.2146
GISTEMP;1882-02-01;0.08
GISTEMP;1930-01-01;-0.29
GISTEMP;1894-08-01;-0.29
GISTEMP;1919-09-01;-0.17
GCAG;1889-02-01;0.0152
GISTEMP;1998-09-01;0.45
GISTEMP;1986-06-01;0.12
GCAG;1971-07-01;-0.063
GCAG;1962-04-01;0.0763
GCAG;1935-08-01;-0.1003
GCAG;1934-02-01;-0.023100000000000002
GISTEMP;2016-01-01;1.17
GISTEMP;2006-07-01;0.54
GISTEMP;1977-01-01;0.18
GISTEMP;1969-09-01;0.1
GISTEMP;1895-10-01;-0.11
GISTEMP;1889-11-01;-0.32
GISTEMP;1912-03-01;-0.37
GISTEMP;1959-05-01;0.06
GISTEMP;1893-10-01;-0.16
GISTEMP;1996-10-01;0.2
GCAG;1912-01-01;-0.2791
GISTEMP;1903-07-01;-0.30000000000000004
GISTEMP;2003-08-01;0.66
GISTEMP;1972-09-01;0.03
GCAG;1959-10-01;-0.0137
GCAG;1959-02-01;0.0682
GCAG;1932-04-01;-0.0324
GCAG;1921-10-01;-0.06620000000000001
GCAG;1973-03-01;0.3305
GISTEMP;1972-05-01;-0.03
GCAG;1949-09-01;-0.07010000000000001
GCAG;1892-02-01;-0.1353
GCAG;2011-11-01;0.4857
GISTEMP;1992-01-01;0.45
GISTEMP;1983-10-01;0.15
GCAG;1968-11-01;0.015600000000000001
GISTEMP;1913-07-01;-0.34
GCAG;1887-09-01;-0.1827
GCAG;2015-07-01;0.8072
GISTEMP;2011-06-01;0.59
GISTEMP;1981-05-01;0.25
GCAG;1909-11-01;-0.2733
GISTEMP;1899-06-01;-0.26
GCAG;1887-12-01;-0.1988
GCAG;1999-06-01;0.4203
GCAG;1966-06-01;0.0577
GCAG;1952-10-01;-0.0366
GCAG;1927-02-01;-0.1917
GISTEMP;1916-03-01;-0.31
GCAG;1912-07-01;-0.314
GCAG;1962-09-01;0.0606
GCAG;1936-03-01;-0.2107
GISTEMP;1926-02-01;0.07
GCAG;1900-05-01;-0.0371
GCAG;2011-08-01;0.616
GISTEMP;2000-05-01;0.4
GCAG;1925-08-01;-0.1374
GISTEMP;1915-09-01;-0.12
GCAG;2015-08-01;0.8746
GCAG;1996-11-01;0.2816
GISTEMP;1982-12-01;0.43
GISTEMP;1964-07-01;-0.07
GISTEMP;1953-08-01;0.08
GISTEMP;1945-02-01;0.02
GCAG;1985-12-01;0.1978
GCAG;1932-06-01;-0.1578
GISTEMP;1925-04-01;-0.25
GISTEMP;1888-04-01;-0.28
GISTEMP;1902-04-01;-0.27
GCAG;2000-10-01;0.3027
GISTEMP;1973-07-01;0.09
GISTEMP;1895-04-01;-0.23
GCAG;2003-10-01;0.7271000000000001
GCAG;1989-03-01;0.336
GISTEMP;1896-06-01;-0.13
GISTEMP;1968-11-01;-0.04
GCAG;1960-02-01;0.18580000000000002
GCAG;1949-06-01;-0.1486
GCAG;1936-10-01;-0.0224
GCAG;1911-11-01;-0.2571
GISTEMP;1903-09-01;-0.43
GCAG;1880-07-01;-0.1491
GISTEMP;1999-10-01;0.43
GCAG;1986-07-01;0.1686
GISTEMP;2006-11-01;0.72
GISTEMP;2004-04-01;0.62
GISTEMP;1962-06-01;0.06
GISTEMP;1948-10-01;-0.07
GCAG;1899-01-01;-0.1005
GCAG;1898-01-01;-0.039900000000000005
GISTEMP;1896-12-01;-0.12
GCAG;1979-08-01;0.2263
GCAG;1955-07-01;-0.0881
GCAG;1954-09-01;-0.059500000000000004
GCAG;1930-04-01;-0.195
GCAG;1928-12-01;-0.1713
GISTEMP;1910-11-01;-0.56
GCAG;2005-11-01;0.728
GISTEMP;1996-07-01;0.37
GCAG;1991-09-01;0.38630000000000003
GISTEMP;2004-09-01;0.53
GISTEMP;1921-03-01;-0.28
GCAG;1920-11-01;-0.251
GCAG;1909-07-01;-0.435
GISTEMP;2008-05-01;0.51
GISTEMP;1974-07-01;-0.03
GCAG;1973-05-01;0.2152
GCAG;1929-02-01;-0.5495
GCAG;1897-06-01;-0.1
GCAG;1929-07-01;-0.2735
GISTEMP;1916-05-01;-0.27
GISTEMP;2009-12-01;0.65
GISTEMP;1995-12-01;0.30000000000000004
GISTEMP;1972-11-01;0.03
GISTEMP;1970-11-01;0.01
GCAG;1935-09-01;-0.0916
GISTEMP;1922-10-01;-0.33
GCAG;1909-04-01;-0.5264
GISTEMP;1896-08-01;-0.09
GISTEMP;1883-09-01;-0.19
GISTEMP;2014-02-01;0.51
GISTEMP;2002-10-01;0.5700000000000001
GCAG;1989-06-01;0.2727
GCAG;1953-02-01;0.1534
GCAG;1981-12-01;0.42
GISTEMP;1928-06-01;-0.41000000000000003
GCAG;1907-09-01;-0.33640000000000003
GISTEMP;1886-09-01;-0.19
GCAG;1971-03-01;-0.14120000000000002
GISTEMP;1925-01-01;-0.34
GISTEMP;1921-08-01;-0.24
GCAG;1967-05-01;0.12430000000000001
GISTEMP;1882-05-01;-0.18
GISTEMP;1992-05-01;0.32
GCAG;1980-06-01;0.2474
GCAG;1965-04-01;-0.1875
GCAG;2000-06-01;0.4076
GCAG;1997-01-01;0.37460000000000004
GCAG;1996-05-01;0.39080000000000004
GISTEMP;1990-07-01;0.44
GISTEMP;1987-03-01;0.17
GCAG;1951-09-01;0.1322
GCAG;1934-01-01;-0.31020000000000003
GISTEMP;1920-12-01;-0.47000000000000003
GCAG;1909-03-01;-0.5399
GCAG;1886-01-01;-0.1143
GCAG;2010-02-01;0.708
GISTEMP;1974-03-01;-0.05
GISTEMP;1901-07-01;-0.09
GCAG;1899-08-01;-0.0664
GISTEMP;1999-08-01;0.34
GISTEMP;1988-04-01;0.45
GCAG;1984-05-01;0.28340000000000004
GISTEMP;1933-08-01;-0.23
GCAG;1918-06-01;-0.1829
GCAG;1904-08-01;-0.4314
GCAG;1880-02-01;-0.12290000000000001
GCAG;2016-03-01;1.2245
GCAG;1892-01-01;-0.23720000000000002
GCAG;1992-02-01;0.4485
GCAG;1979-05-01;0.1569
GISTEMP;1977-04-01;0.27
GISTEMP;1949-11-01;-0.08
GISTEMP;1932-10-01;-0.1
GCAG;1902-03-01;-0.19540000000000002
GCAG;1891-12-01;-0.042100000000000005
GCAG;1963-02-01;0.2566
GCAG;2015-02-01;0.8843000000000001
GCAG;1982-01-01;0.1342
GISTEMP;1980-11-01;0.30000000000000004
GISTEMP;1979-12-01;0.47000000000000003
GISTEMP;1978-02-01;0.14
GCAG;1916-01-01;-0.1797
GISTEMP;1981-11-01;0.21
GISTEMP;1913-02-01;-0.44
GCAG;1908-01-01;-0.36
GISTEMP;1902-11-01;-0.36
GCAG;1902-09-01;-0.2315
GCAG;2013-03-01;0.6139
GCAG;1993-10-01;0.2442
GISTEMP;1892-05-01;-0.25
GCAG;1984-09-01;0.1431
GISTEMP;1946-05-01;-0.04
GISTEMP;1945-01-01;0.13
GISTEMP;1991-07-01;0.51
GCAG;1968-04-01;-0.0703
GISTEMP;1966-10-01;-0.15
GCAG;1927-07-01;-0.10350000000000001
GCAG;1881-06-01;-0.0892
GCAG;2006-01-01;0.4567
GCAG;1956-07-01;-0.1346
GISTEMP;1955-10-01;-0.05
GISTEMP;1918-01-01;-0.44
GISTEMP;1961-07-01;-0.03
GISTEMP;1954-07-01;-0.16
GISTEMP;1952-06-01;-0.04
GISTEMP;1952-02-01;0.12
GCAG;1923-08-01;-0.28240000000000004
GCAG;1898-11-01;-0.2417
GCAG;1894-08-01;-0.2735
GCAG;1987-12-01;0.5316000000000001
GISTEMP;2014-11-01;0.67
GCAG;2007-06-01;0.5374
GCAG;1991-12-01;0.3064
GISTEMP;1974-09-01;-0.12
GISTEMP;1957-12-01;0.16
GISTEMP;1954-10-01;-0.01
GISTEMP;1927-01-01;-0.28
GISTEMP;1926-12-01;-0.30000000000000004
GCAG;1925-05-01;-0.2233
GISTEMP;1917-07-01;-0.23
GISTEMP;1917-02-01;-0.53
GCAG;1911-04-01;-0.5099
GCAG;2006-07-01;0.6218
GCAG;1982-04-01;0.2054
GCAG;1935-12-01;-0.1769
GISTEMP;2005-07-01;0.66
GISTEMP;1959-04-01;0.16
GISTEMP;1946-01-01;0.15
GISTEMP;1950-10-01;-0.2
GCAG;1933-08-01;-0.1889
GISTEMP;1933-02-01;-0.32
GISTEMP;1915-10-01;-0.22
GISTEMP;2001-09-01;0.56
GCAG;2004-12-01;0.5081
GCAG;1963-10-01;0.21480000000000002
GCAG;2005-02-01;0.5143
GISTEMP;1991-11-01;0.31
GCAG;1886-02-01;-0.2795
GCAG;1881-11-01;-0.2194
GISTEMP;1997-07-01;0.35000000000000003
GCAG;1899-05-01;-0.1203
GCAG;1886-04-01;-0.16790000000000002
GISTEMP;1981-12-01;0.4
GCAG;1943-03-01;0.0762
GCAG;1914-09-01;-0.1781
GISTEMP;1963-07-01;0.08
GISTEMP;1932-09-01;-0.11
GISTEMP;1907-10-01;-0.24
GCAG;1887-07-01;-0.2707
GISTEMP;2015-02-01;0.86
GCAG;1989-01-01;0.2157
GCAG;1978-05-01;0.0596
GCAG;2007-02-01;0.6609
GISTEMP;1998-02-01;0.9
GCAG;1995-08-01;0.5056
GCAG;1922-01-01;-0.3221
GISTEMP;1919-03-01;-0.25
GCAG;1981-09-01;0.186
GCAG;1969-12-01;0.24680000000000002
GCAG;1918-04-01;-0.29660000000000003
GISTEMP;1905-03-01;-0.25
GCAG;2000-01-01;0.3467
GISTEMP;1994-04-01;0.41000000000000003
GCAG;1925-11-01;0.0584
GISTEMP;1882-08-01;0.03
GCAG;1946-03-01;0.0005
GISTEMP;1913-04-01;-0.36
GCAG;2005-01-01;0.6223000000000001
GISTEMP;1999-05-01;0.33
GISTEMP;2002-08-01;0.55
GCAG;1972-11-01;0.0799
GISTEMP;1960-10-01;0.07
GCAG;1884-04-01;-0.1809
GISTEMP;1992-02-01;0.42
GISTEMP;1972-03-01;0.02
GISTEMP;1957-11-01;0.07
GISTEMP;1955-01-01;0.11
GISTEMP;1943-12-01;0.28
GISTEMP;1930-12-01;-0.09
GCAG;1886-06-01;-0.24680000000000002
GISTEMP;2007-05-01;0.67
GISTEMP;2001-11-01;0.7000000000000001
GCAG;1995-07-01;0.4295
GCAG;1946-07-01;-0.0367
GISTEMP;1896-10-01;0.04
GCAG;2013-05-01;0.7141000000000001
GCAG;1989-09-01;0.3019
GISTEMP;1919-10-01;-0.16
GCAG;1882-07-01;-0.0666
GISTEMP;1929-03-01;-0.34
GCAG;1925-07-01;-0.2093
GISTEMP;1890-04-01;-0.38
GCAG;1884-03-01;-0.2061
GCAG;1881-10-01;-0.2207
GISTEMP;1977-09-01;0.02
GCAG;2008-03-01;0.7625000000000001
GCAG;1912-11-01;-0.4122
GISTEMP;2014-05-01;0.87
GCAG;2008-06-01;0.5314
GISTEMP;1996-12-01;0.41000000000000003
GCAG;1968-09-01;-0.0112
GCAG;1964-02-01;-0.1048
GCAG;1950-04-01;-0.1706
GISTEMP;1944-06-01;0.22
GCAG;1935-03-01;-0.14750000000000002
GCAG;1914-07-01;-0.20950000000000002
GCAG;1901-07-01;-0.1563
GISTEMP;1893-06-01;-0.24
GISTEMP;1882-06-01;-0.25
GISTEMP;1950-03-01;-0.06
GCAG;1941-02-01;0.227
GCAG;1971-12-01;-0.0198
GISTEMP;1968-08-01;-0.11
GCAG;1961-02-01;0.1768
GCAG;1957-12-01;0.229
GISTEMP;1944-12-01;0.05
GISTEMP;1894-06-01;-0.43
GCAG;2010-01-01;0.6958000000000001
GCAG;1981-05-01;0.262
GISTEMP;1974-10-01;-0.07
GCAG;1949-04-01;0.0076
GISTEMP;1945-11-01;0.1
GCAG;1938-03-01;0.0308
GISTEMP;1932-08-01;-0.24
GISTEMP;1921-06-01;-0.31
GCAG;1885-09-01;-0.1963
GISTEMP;1883-12-01;-0.19
GISTEMP;2000-04-01;0.59
GISTEMP;1897-03-01;-0.12
GISTEMP;2006-05-01;0.47000000000000003
GISTEMP;1969-07-01;-0.01
GISTEMP;1945-03-01;0.11
GCAG;1933-06-01;-0.20070000000000002
GCAG;1994-07-01;0.3155
GISTEMP;1991-12-01;0.33
GISTEMP;1948-04-01;-0.09
GISTEMP;1901-09-01;-0.17
GISTEMP;1892-09-01;-0.25
GISTEMP;2001-04-01;0.52
GCAG;1975-12-01;-0.08950000000000001
GISTEMP;1948-06-01;-0.05
GCAG;1926-06-01;-0.12240000000000001
GCAG;1893-04-01;-0.35000000000000003
GCAG;1966-02-01;-0.0373
GISTEMP;1934-03-01;-0.31
GISTEMP;1881-12-01;-0.16
GCAG;1956-09-01;-0.252
GCAG;1944-12-01;0.0951
GISTEMP;1906-10-01;-0.2
GCAG;1898-04-01;-0.3467
GCAG;2010-09-01;0.5724
GCAG;1994-09-01;0.33
GISTEMP;2012-11-01;0.75
GISTEMP;2008-03-01;0.73
GCAG;1968-06-01;-0.0161
GISTEMP;1962-11-01;0.06
GISTEMP;1933-07-01;-0.2
GCAG;1922-12-01;-0.1563
GISTEMP;1908-10-01;-0.43
GISTEMP;1895-03-01;-0.30000000000000004
GCAG;1895-12-01;-0.069
GISTEMP;1977-05-01;0.30000000000000004
GCAG;1959-01-01;0.125
GISTEMP;1950-09-01;-0.1
GCAG;1938-07-01;-0.0505
GCAG;1929-06-01;-0.2746
GCAG;1915-05-01;-0.0685
GISTEMP;2006-10-01;0.6900000000000001
GISTEMP;2005-01-01;0.72
GCAG;1961-06-01;0.1479
GCAG;1997-08-01;0.5491
GISTEMP;1971-09-01;-0.01
GISTEMP;1929-12-01;-0.55
GCAG;2014-07-01;0.6988000000000001
GISTEMP;2009-06-01;0.65
GCAG;1939-08-01;0.0555
GISTEMP;1894-09-01;-0.23
GISTEMP;1890-05-01;-0.48
GISTEMP;1885-12-01;-0.07
GISTEMP;2014-08-01;0.8200000000000001
GCAG;2005-12-01;0.6235
GISTEMP;1996-03-01;0.34
GCAG;1989-08-01;0.30210000000000004
GCAG;1890-02-01;-0.4268
GISTEMP;2003-06-01;0.49
GISTEMP;1988-08-01;0.46
GCAG;1978-06-01;0.053200000000000004
GCAG;1993-11-01;0.092
GCAG;1903-05-01;-0.3912
GCAG;1966-01-01;-0.0458
GISTEMP;1917-03-01;-0.47000000000000003
GISTEMP;1900-01-01;-0.4
GCAG;1883-06-01;-0.0066
GCAG;1961-05-01;0.16140000000000002
GISTEMP;1936-01-01;-0.29
GCAG;1934-11-01;0.0128
GISTEMP;1977-07-01;0.23
GCAG;2000-02-01;0.5439
GISTEMP;1987-12-01;0.47000000000000003
GISTEMP;1942-06-01;0.11
GISTEMP;1904-01-01;-0.64
GCAG;1900-08-01;-0.0708
GCAG;1975-01-01;0.12010000000000001
GISTEMP;1966-07-01;0.09
GCAG;1952-11-01;-0.1975
GCAG;1942-06-01;0.20980000000000001
GCAG;1994-01-01;0.2902
GISTEMP;1971-06-01;-0.18
GISTEMP;1968-02-01;-0.15
GISTEMP;1954-02-01;-0.1
GCAG;1923-03-01;-0.2697
GCAG;2009-08-01;0.6998000000000001
GCAG;1935-07-01;-0.1155
GCAG;1929-09-01;-0.2089
GISTEMP;1889-08-01;-0.18
GCAG;2008-05-01;0.5011
GCAG;1897-12-01;-0.2989
GISTEMP;1931-06-01;-0.06
GISTEMP;1920-07-01;-0.32
GISTEMP;1894-07-01;-0.32
GCAG;1935-05-01;-0.2038
GISTEMP;1896-09-01;-0.05
GISTEMP;1992-10-01;0.11
GCAG;2009-02-01;0.5679000000000001
GCAG;2004-04-01;0.594
GCAG;2001-09-01;0.505
GISTEMP;1998-11-01;0.5
GCAG;1965-02-01;-0.1966
GCAG;1954-02-01;-0.08650000000000001
GISTEMP;1926-05-01;-0.25
GISTEMP;1911-11-01;-0.2
GCAG;1901-12-01;-0.23720000000000002
GISTEMP;1899-10-01;0.0
GCAG;1884-06-01;-0.19390000000000002
GISTEMP;1904-11-01;-0.16
GCAG;2012-11-01;0.7087
GCAG;1939-04-01;-0.13190000000000002
GISTEMP;1933-04-01;-0.23
GCAG;1931-02-01;-0.2225
GISTEMP;1911-07-01;-0.41000000000000003
GISTEMP;1884-02-01;-0.13
GISTEMP;1882-01-01;0.09
GCAG;1938-02-01;-0.054
GCAG;1916-11-01;-0.3957
GCAG;1913-02-01;-0.3899
GCAG;1897-07-01;-0.040100000000000004
GCAG;1889-06-01;-0.0698
GISTEMP;1990-06-01;0.38
GCAG;1977-02-01;0.2384
GISTEMP;1956-06-01;-0.15
GISTEMP;1943-07-01;0.14
GISTEMP;1915-05-01;-0.01
GISTEMP;1891-06-01;-0.22
GCAG;1953-07-01;0.06620000000000001
GISTEMP;1948-08-01;-0.1
GCAG;1911-02-01;-0.5265000000000001
GCAG;1980-09-01;0.2008
GCAG;1976-09-01;-0.0426
GCAG;1970-10-01;-0.0367
GISTEMP;1960-02-01;0.14
GCAG;1930-08-01;-0.09
GISTEMP;1920-05-01;-0.26
GISTEMP;1912-05-01;-0.2
GISTEMP;1979-01-01;0.14
GCAG;1956-05-01;-0.2275
GISTEMP;1938-03-01;0.05
GISTEMP;1918-12-01;-0.30000000000000004
GISTEMP;2007-12-01;0.5
GISTEMP;1970-03-01;0.08
GISTEMP;1901-01-01;-0.30000000000000004
GCAG;1924-01-01;-0.2536
GISTEMP;1977-06-01;0.25
GISTEMP;1999-02-01;0.66
GISTEMP;1974-04-01;-0.1
GCAG;1960-01-01;0.0032
GCAG;1882-01-01;0.0883
GISTEMP;1881-04-01;-0.03
GISTEMP;1927-06-01;-0.27
GISTEMP;1891-11-01;-0.37
GCAG;1882-03-01;0.07540000000000001
GISTEMP;1931-10-01;0.0
GISTEMP;1908-04-01;-0.46
GISTEMP;1906-12-01;-0.18
GISTEMP;1900-11-01;-0.13
GISTEMP;1932-01-01;0.13
GCAG;1880-03-01;-0.13570000000000002
GCAG;2010-12-01;0.4894
GISTEMP;1997-08-01;0.43
GCAG;1950-07-01;-0.1053
GCAG;1996-08-01;0.3206
GCAG;1995-03-01;0.4637
GCAG;1994-12-01;0.40090000000000003
GCAG;1989-05-01;0.27790000000000004
GISTEMP;1978-08-01;-0.18
GISTEMP;1972-06-01;0.04
GCAG;1960-05-01;-0.08410000000000001
GISTEMP;1947-05-01;-0.06
GISTEMP;1896-05-01;-0.19
GISTEMP;2011-08-01;0.73
GCAG;2011-04-01;0.6522
GCAG;1921-05-01;-0.1917
GISTEMP;1959-12-01;-0.03
GCAG;1933-01-01;-0.3073
GISTEMP;1924-05-01;-0.19
GCAG;1916-06-01;-0.3834
GCAG;2001-06-01;0.5373
GCAG;2000-05-01;0.4657
GCAG;1959-11-01;-0.079
GCAG;1919-07-01;-0.2155
GCAG;1886-05-01;-0.1573
GISTEMP;1956-11-01;-0.17
GCAG;1951-07-01;0.1101
GCAG;1917-10-01;-0.2602
GISTEMP;1960-07-01;-0.02
GCAG;2000-04-01;0.6311
GCAG;1974-02-01;-0.2548
GISTEMP;1965-01-01;-0.09
GCAG;1950-03-01;-0.0868
GCAG;1934-10-01;-0.0693
GCAG;1905-10-01;-0.296
GCAG;1896-07-01;-0.0509
GCAG;1890-12-01;-0.23020000000000002
GISTEMP;1886-03-01;-0.41000000000000003
GISTEMP;1964-03-01;-0.22
GCAG;1927-05-01;-0.2286
GCAG;1893-02-01;-0.6107
GCAG;1882-10-01;-0.2101
GCAG;1967-12-01;-0.04
GISTEMP;1963-01-01;-0.03
GISTEMP;1944-04-01;0.27
GISTEMP;1935-09-01;-0.17
GCAG;1906-08-01;-0.23620000000000002
GISTEMP;1884-06-01;-0.38
GCAG;1931-05-01;-0.1499
GCAG;1928-04-01;-0.2444
GCAG;1926-09-01;-0.10310000000000001
GISTEMP;1969-06-01;0.05
GISTEMP;2013-10-01;0.6900000000000001
GCAG;2002-10-01;0.4773
GISTEMP;1993-03-01;0.36
GCAG;1980-01-01;0.308
GCAG;1953-10-01;0.0723
GCAG;1943-11-01;0.2459
GCAG;1941-04-01;0.22290000000000001
GISTEMP;1931-05-01;-0.22
GISTEMP;2001-07-01;0.61
GISTEMP;1947-11-01;-0.01
GISTEMP;2012-12-01;0.53
GCAG;1952-04-01;0.0666
GCAG;1936-05-01;-0.1178
GISTEMP;1915-04-01;0.07
GISTEMP;1978-05-01;0.07
GCAG;1933-11-01;-0.2548
GISTEMP;1899-11-01;0.12
GCAG;1896-05-01;-0.1042
GISTEMP;1889-06-01;-0.12
GISTEMP;1898-07-01;-0.22
GCAG;1960-03-01;-0.2041
GCAG;1933-12-01;-0.40690000000000004
GISTEMP;1923-09-01;-0.28
GCAG;1906-10-01;-0.28090000000000004
GCAG;1905-11-01;-0.0916
GCAG;1990-06-01;0.41140000000000004
GCAG;1937-08-01;0.093
GISTEMP;1896-07-01;-0.06
GCAG;1894-12-01;-0.2412
GISTEMP;1909-01-01;-0.7000000000000001
GISTEMP;1904-03-01;-0.46
GISTEMP;1894-01-01;-0.55
GCAG;1982-07-01;0.1436
GCAG;1910-05-01;-0.2999
GCAG;1905-04-01;-0.4481
GCAG;1885-12-01;0.05
GCAG;2003-09-01;0.6412
GISTEMP;1988-10-01;0.4
GISTEMP;1985-02-01;-0.06
GISTEMP;1938-01-01;0.0
GISTEMP;2009-07-01;0.72
GISTEMP;1975-01-01;0.07
GCAG;1952-09-01;0.0653
GISTEMP;1929-09-01;-0.23
GCAG;1983-06-01;0.2629
GISTEMP;1968-05-01;-0.1
GCAG;1923-04-01;-0.3381
GISTEMP;1990-01-01;0.41000000000000003
GCAG;1979-12-01;0.5032
GISTEMP;1965-09-01;-0.15
GCAG;1964-10-01;-0.2665
GISTEMP;1934-10-01;-0.11
GISTEMP;1933-05-01;-0.25
GCAG;1918-12-01;-0.3195
GCAG;1916-09-01;-0.2616
GISTEMP;1887-01-01;-0.66
GCAG;1979-04-01;0.11120000000000001
GCAG;1954-05-01;-0.202
GISTEMP;1947-04-01;0.04
GCAG;1944-04-01;0.2718
GCAG;1922-04-01;-0.1301
GISTEMP;1915-11-01;-0.12
GISTEMP;1999-07-01;0.41000000000000003
GCAG;1998-01-01;0.6042000000000001
GCAG;1946-04-01;0.1768
GISTEMP;1894-02-01;-0.31
GISTEMP;1892-07-01;-0.28
GISTEMP;1889-02-01;0.14
GISTEMP;1880-12-01;-0.22
GCAG;2012-01-01;0.4228
GCAG;2005-10-01;0.6930000000000001
GCAG;2002-05-01;0.5656
GISTEMP;1939-01-01;-0.13
GCAG;1988-10-01;0.3009
GISTEMP;1943-04-01;0.13
GISTEMP;1915-02-01;-0.01
GCAG;1885-02-01;-0.2558
GISTEMP;1954-12-01;-0.18
GISTEMP;1952-04-01;0.02
GISTEMP;1979-10-01;0.26
GISTEMP;1977-08-01;0.19
GISTEMP;1970-07-01;-0.04
GCAG;1966-03-01;-0.0025
GISTEMP;1893-08-01;-0.24
GISTEMP;2003-04-01;0.55
GCAG;2006-05-01;0.5499
GCAG;1996-10-01;0.22760000000000002
GISTEMP;1935-12-01;-0.22
GCAG;1897-04-01;-0.0032
GCAG;1894-11-01;-0.2979
GISTEMP;2006-06-01;0.64
GISTEMP;2004-06-01;0.43
GCAG;1986-03-01;0.29660000000000003
GISTEMP;1945-04-01;0.24
GCAG;1931-06-01;-0.018500000000000003
GISTEMP;1904-04-01;-0.5
GCAG;1999-08-01;0.3695
GISTEMP;2015-04-01;0.74
GISTEMP;2009-11-01;0.77
GISTEMP;1965-10-01;-0.04
GCAG;1964-12-01;-0.2651
GCAG;1918-09-01;-0.1481
GCAG;1914-03-01;-0.1633
GCAG;1906-01-01;-0.17550000000000002
GCAG;1895-10-01;-0.1317
GISTEMP;1894-03-01;-0.2
GISTEMP;1932-02-01;-0.18
GISTEMP;1929-04-01;-0.4
GCAG;1971-10-01;-0.0763
GCAG;1970-09-01;0.0077
GISTEMP;1962-02-01;0.14
GCAG;1960-09-01;0.06380000000000001
GCAG;1940-05-01;0.055600000000000004
GCAG;1903-02-01;-0.08
GCAG;1953-04-01;0.18730000000000002
GCAG;1933-09-01;-0.2214
GISTEMP;1992-11-01;0.04
